Date,Season,Round,Venue,Player,Team,Opposition,Status,GA,Match_id,CP,UP,ED,DE,CM,MI5,One.Percenters,BO,CCL,SCL,SI,MG,TO,ITC,T5,TOG,K,HB,D,M,G,B,T,HO,I50,CL,CG,R50,FF,FA,AF,SC
2/06/2018,2018,Round 11,Etihad Stadium,Bernie Vince,Melbourne,Western Bulldogs,Away,0,9604,6,9,12,80,0,0,0,0,0,0,3,186,3,6,0,86,7,8,15,3,0,0,1,0,2,0,3,2,0,1,47,50
2/06/2018,2018,Round 11,Etihad Stadium,Jake Melksham,Melbourne,Western Bulldogs,Away,1,9604,6,8,7,46.7,0,1,1,0,0,2,7,367,5,0,0,74,11,4,15,4,0,2,1,0,3,2,4,0,0,1,56,49
2/06/2018,2018,Round 11,Etihad Stadium,Oscar McDonald,Melbourne,Western Bulldogs,Away,0,9604,6,8,9,69.2,1,0,8,0,0,0,3,277,2,6,0,100,9,4,13,6,0,0,1,0,1,0,3,4,1,1,55,63
2/06/2018,2018,Round 11,Etihad Stadium,Mitchell Hannan,Melbourne,Western Bulldogs,Away,1,9604,2,11,9,69.2,0,2,1,0,0,0,6,337,4,0,0,88,9,4,13,5,1,1,1,0,5,0,2,0,1,2,56,55
2/06/2018,2018,Round 11,Etihad Stadium,Charlie Spargo,Melbourne,Western Bulldogs,Away,1,9604,1,10,9,81.8,0,0,1,0,0,0,4,180,0,0,0,76,5,6,11,5,0,0,2,0,4,0,2,0,0,2,44,31
2/06/2018,2018,Round 11,Etihad Stadium,Tim Smith,Melbourne,Western Bulldogs,Away,0,9604,2,5,3,42.9,0,0,1,0,0,0,2,86,3,1,1,76,3,4,7,2,0,0,6,2,2,0,3,0,0,1,46,26
2/06/2018,2018,Round 11,Etihad Stadium,Jake Lever,Melbourne,Western Bulldogs,Away,0,9604,2,1,2,66.7,0,0,2,0,0,0,0,56,1,2,0,17,2,1,3,1,0,0,0,0,0,0,1,1,0,1,8,15
2/06/2018,2018,Round 11,UTAS Stadium,Tom Mitchell,Hawthorn,Port Adelaide,Home,0,9605,10,18,22,78.6,0,0,1,0,3,2,5,282,1,2,1,92,16,12,28,8,2,0,8,0,2,5,1,1,5,0,145,135
2/06/2018,2018,Round 11,UTAS Stadium,Shaun Burgoyne,Hawthorn,Port Adelaide,Home,0,9605,16,11,19,73.1,1,2,2,0,1,7,7,265,4,3,3,80,12,14,26,6,1,1,3,0,1,8,6,2,1,2,96,117
2/06/2018,2018,Round 11,UTAS Stadium,Ricky Henderson,Hawthorn,Port Adelaide,Home,0,9605,9,16,22,88,0,0,1,1,0,2,5,301,4,6,0,73,14,11,25,6,0,0,1,0,2,2,3,2,3,2,83,104
2/06/2018,2018,Round 11,UTAS Stadium,Jack Gunston,Hawthorn,Port Adelaide,Home,0,9605,7,18,19,76,2,0,3,0,0,0,4,358,6,6,0,85,17,8,25,10,0,1,0,0,5,0,3,0,1,0,99,99
2/06/2018,2018,Round 11,UTAS Stadium,Liam Shiels,Hawthorn,Port Adelaide,Home,1,9605,8,17,20,87,0,1,1,0,0,2,6,476,4,4,1,85,17,6,23,10,0,0,3,0,6,2,1,0,0,0,105,129
2/06/2018,2018,Round 11,UTAS Stadium,James Sicily,Hawthorn,Port Adelaide,Home,0,9605,5,19,18,81.8,2,0,5,0,0,1,7,384,6,11,0,97,16,6,22,10,0,0,1,0,6,1,5,1,2,2,90,109
2/06/2018,2018,Round 11,UTAS Stadium,Jarryd Roughead,Hawthorn,Port Adelaide,Home,1,9605,12,9,15,71.4,2,2,2,0,0,0,10,127,3,4,1,90,9,12,21,5,1,3,2,0,1,0,4,1,3,3,77,108
2/06/2018,2018,Round 11,UTAS Stadium,Jaeger O'Meara,Hawthorn,Port Adelaide,Home,0,9605,3,18,14,66.7,0,0,2,0,0,1,4,412,4,1,2,86,12,9,21,5,0,0,5,0,4,1,6,4,0,3,80,65
2/06/2018,2018,Round 11,UTAS Stadium,Isaac Smith,Hawthorn,Port Adelaide,Home,0,9605,2,18,14,73.7,0,1,0,0,0,1,7,409,4,1,1,84,12,7,19,6,0,0,2,0,4,1,4,1,0,2,70,63
2/06/2018,2018,Round 11,UTAS Stadium,Daniel Howe,Hawthorn,Port Adelaide,Home,1,9605,8,12,16,84.2,0,0,3,0,1,3,4,325,1,3,1,82,11,8,19,4,0,0,7,0,3,4,2,1,4,0,93,103
2/06/2018,2018,Round 11,UTAS Stadium,Ryan Burton,Hawthorn,Port Adelaide,Home,0,9605,4,15,18,94.7,1,0,4,0,0,0,5,339,2,6,0,81,13,6,19,11,0,0,2,0,4,0,0,2,1,0,93,105
2/06/2018,2018,Round 11,UTAS Stadium,Benjamin Stratton,Hawthorn,Port Adelaide,Home,0,9605,3,14,16,94.1,1,0,4,0,0,0,1,210,1,4,0,92,14,3,17,10,0,0,0,0,1,0,2,3,1,1,76,83
2/06/2018,2018,Round 11,UTAS Stadium,Blake Hardwick,Hawthorn,Port Adelaide,Home,0,9605,2,15,13,76.5,0,0,2,0,0,0,4,367,4,3,0,83,13,4,17,10,0,0,1,0,5,0,2,2,1,0,82,69
2/06/2018,2018,Round 11,UTAS Stadium,Ben McEvoy,Hawthorn,Port Adelaide,Home,0,9605,6,10,14,93.3,1,2,8,0,0,1,5,84,1,3,0,85,9,6,15,7,2,0,2,22,2,1,2,0,1,2,97,117
2/06/2018,2018,Round 11,UTAS Stadium,Taylor Duryea,Hawthorn,Port Adelaide,Home,0,9605,2,12,10,71.4,0,0,1,0,0,0,2,438,7,6,0,77,13,1,14,9,0,0,1,0,6,0,2,2,1,1,70,64
2/06/2018,2018,Round 11,UTAS Stadium,James Frawley,Hawthorn,Port Adelaide,Home,0,9605,7,6,10,76.9,3,0,7,0,0,0,2,108,3,7,0,98,11,2,13,8,0,0,2,0,0,0,3,3,1,0,70,84
2/06/2018,2018,Round 11,UTAS Stadium,Luke Breust,Hawthorn,Port Adelaide,Home,0,9605,5,7,7,58.3,1,1,0,0,0,0,6,244,3,0,1,80,8,4,12,6,1,1,2,0,4,0,2,0,1,1,63,68
2/06/2018,2018,Round 11,UTAS Stadium,Jarman Impey,Hawthorn,Port Adelaide,Home,0,9605,2,9,7,70,0,1,2,0,0,0,1,177,3,4,0,82,7,3,10,4,1,0,3,0,1,0,5,2,1,2,52,46
2/06/2018,2018,Round 11,UTAS Stadium,Paul Puopolo,Hawthorn,Port Adelaide,Home,0,9605,4,2,7,87.5,0,0,0,0,0,1,2,48,1,0,2,81,5,3,8,1,1,0,2,0,1,1,0,0,2,0,40,47
2/06/2018,2018,Round 11,UTAS Stadium,Harry Morrison,Hawthorn,Port Adelaide,Home,0,9605,1,5,5,83.3,0,0,0,0,0,0,1,57,0,0,1,66,4,2,6,3,0,0,3,0,0,0,1,0,0,0,37,34
2/06/2018,2018,Round 11,UTAS Stadium,Tim O'Brien,Hawthorn,Port Adelaide,Home,1,9605,1,4,3,60,0,1,0,0,0,0,2,76,1,0,0,59,4,1,5,2,0,1,1,0,1,0,1,0,0,1,22,30
2/06/2018,2018,Round 11,UTAS Stadium,Jonathon Ceglar,Hawthorn,Port Adelaide,Home,0,9605,3,1,4,100,1,0,1,0,0,1,2,29,0,1,1,62,3,1,4,2,0,0,2,9,0,1,1,1,2,1,33,33
2/06/2018,2018,Round 11,UTAS Stadium,Oliver Wines,Port Adelaide,Hawthorn,Away,0,9605,10,11,16,72.7,2,2,0,0,4,1,3,224,2,2,1,74,7,15,22,4,0,1,2,0,2,5,4,0,1,3,64,66
2/06/2018,2018,Round 11,UTAS Stadium,Steven Motlop,Port Adelaide,Hawthorn,Away,0,9605,5,15,17,81,0,0,0,0,0,1,3,234,4,1,1,78,12,9,21,3,0,0,5,0,3,1,4,0,1,2,78,70
2/06/2018,2018,Round 11,UTAS Stadium,Jared Polec,Port Adelaide,Hawthorn,Away,0,9605,6,17,16,76.2,0,0,1,1,0,2,2,394,4,3,0,91,14,7,21,6,0,0,1,0,2,2,5,4,2,3,71,92
2/06/2018,2018,Round 11,UTAS Stadium,Sam P-Pepper,Port Adelaide,Hawthorn,Away,1,9605,8,12,14,66.7,0,0,1,1,1,4,2,415,5,3,3,76,10,11,21,4,0,1,4,0,4,5,6,2,0,3,72,74
2/06/2018,2018,Round 11,UTAS Stadium,Justin Westhoff,Port Adelaide,Hawthorn,Away,0,9605,8,13,15,75,0,0,1,0,0,6,4,231,4,3,0,86,14,6,20,7,1,0,2,3,2,6,4,2,4,0,96,75
2/06/2018,2018,Round 11,UTAS Stadium,Brad Ebert,Port Adelaide,Hawthorn,Away,0,9605,5,12,11,61.1,1,0,0,0,1,1,1,210,5,0,0,63,10,8,18,6,0,0,3,0,0,2,5,0,0,1,73,46
2/06/2018,2018,Round 11,UTAS Stadium,Darcy B-Jones,Port Adelaide,Hawthorn,Away,0,9605,5,13,14,77.8,0,0,2,0,1,3,1,225,2,3,0,85,13,5,18,5,0,0,3,0,3,4,1,5,0,1,73,87
2/06/2018,2018,Round 11,UTAS Stadium,Riley Bonner,Port Adelaide,Hawthorn,Away,0,9605,3,13,12,70.6,0,0,0,0,0,1,1,432,4,4,1,74,13,4,17,4,0,0,3,0,2,1,3,4,1,0,72,70
2/06/2018,2018,Round 11,UTAS Stadium,Travis Boak,Port Adelaide,Hawthorn,Away,0,9605,10,7,10,62.5,0,0,0,0,0,3,4,254,4,4,0,80,10,6,16,1,0,0,4,0,2,3,4,3,2,2,57,61
2/06/2018,2018,Round 11,UTAS Stadium,Thomas Jonas,Port Adelaide,Hawthorn,Away,0,9605,5,10,7,46.7,1,0,8,0,0,0,0,282,6,4,0,99,14,1,15,9,0,0,2,0,0,0,5,6,1,2,74,74
2/06/2018,2018,Round 11,UTAS Stadium,Jack Hombsch,Port Adelaide,Hawthorn,Away,0,9605,5,9,10,71.4,0,0,4,0,0,0,0,120,3,6,0,91,8,6,14,7,0,0,2,0,1,0,3,4,1,1,63,68
2/06/2018,2018,Round 11,UTAS Stadium,Patrick Ryder,Port Adelaide,Hawthorn,Away,0,9605,9,2,11,84.6,3,0,3,0,4,2,2,226,1,3,0,82,7,6,13,4,0,0,0,35,2,6,4,1,3,1,80,85
2/06/2018,2018,Round 11,UTAS Stadium,Robbie Gray,Port Adelaide,Hawthorn,Away,0,9605,6,6,9,69.2,1,2,4,2,0,0,7,120,2,2,1,96,7,6,13,2,4,0,2,0,1,0,2,0,1,1,69,96
2/06/2018,2018,Round 11,UTAS Stadium,Charlie Dixon,Port Adelaide,Hawthorn,Away,2,9605,6,7,9,69.2,2,2,2,0,0,0,6,347,4,4,0,87,9,4,13,6,1,0,1,2,5,0,4,0,2,3,58,61
2/06/2018,2018,Round 11,UTAS Stadium,Chad Wingard,Port Adelaide,Hawthorn,Away,2,9605,5,8,8,61.5,2,1,2,0,0,0,2,269,9,0,1,90,9,4,13,4,0,0,1,0,2,0,6,0,1,1,49,47
2/06/2018,2018,Round 11,UTAS Stadium,Tom Clurey,Port Adelaide,Hawthorn,Away,0,9605,4,9,10,76.9,0,0,6,0,0,1,2,328,3,6,0,83,11,2,13,5,0,0,1,0,2,1,3,4,1,1,54,61
2/06/2018,2018,Round 11,UTAS Stadium,Dougal Howard,Port Adelaide,Hawthorn,Away,1,9605,4,10,13,100,1,0,11,0,0,0,2,248,0,7,0,93,9,4,13,7,0,0,0,0,1,0,3,4,1,2,51,104
2/06/2018,2018,Round 11,UTAS Stadium,Sam Gray,Port Adelaide,Hawthorn,Away,0,9605,6,5,10,83.3,0,1,1,0,1,0,2,31,2,3,0,89,2,10,12,2,0,0,1,0,0,1,1,2,0,0,36,52
2/06/2018,2018,Round 11,UTAS Stadium,Dan Houston,Port Adelaide,Hawthorn,Away,0,9605,2,9,7,63.6,0,0,2,0,0,0,1,197,4,2,0,76,10,1,11,3,0,0,1,0,0,0,3,4,0,0,45,35
2/06/2018,2018,Round 11,UTAS Stadium,Jack Watts,Port Adelaide,Hawthorn,Away,0,9605,2,8,9,90,0,1,2,0,0,0,3,101,1,1,1,67,8,2,10,4,3,0,1,0,1,0,1,0,0,0,62,68
2/06/2018,2018,Round 11,UTAS Stadium,Tom Rockliff,Port Adelaide,Hawthorn,Away,0,9605,5,5,6,60,0,0,0,0,0,3,0,207,5,1,3,77,6,4,10,0,0,0,7,0,1,3,5,3,1,4,43,41
2/06/2018,2018,Round 11,UTAS Stadium,Jake Neade,Port Adelaide,Hawthorn,Away,0,9605,5,3,6,66.7,1,0,1,0,0,0,2,177,0,1,2,65,3,6,9,3,0,0,7,0,2,0,1,0,0,0,58,54
2/06/2018,2018,Round 11,Metricon Stadium,Touk Miller,Gold Coast,Geelong,Home,0,9606,15,12,18,66.7,0,0,1,0,2,5,4,425,4,4,0,92,15,12,27,3,1,0,3,0,4,7,3,3,6,1,99,101
2/06/2018,2018,Round 11,Metricon Stadium,David Swallow,Gold Coast,Geelong,Home,2,9606,6,16,15,65.2,0,1,0,0,1,2,3,234,7,3,2,86,12,11,23,9,0,0,3,0,4,3,3,1,2,1,96,88
2/06/2018,2018,Round 11,Metricon Stadium,Ben Ainsworth,Gold Coast,Geelong,Home,0,9606,5,15,12,60,0,0,0,0,2,1,2,462,4,1,1,84,16,4,20,5,0,1,3,0,6,3,1,1,3,1,84,85
2/06/2018,2018,Round 11,Metricon Stadium,Nicholas Holman,Gold Coast,Geelong,Home,0,9606,8,11,16,84.2,0,0,2,0,1,2,1,268,2,5,3,85,10,9,19,6,0,0,6,0,2,3,2,3,1,1,88,88
2/06/2018,2018,Round 11,Metricon Stadium,Jarrod Harbrow,Gold Coast,Geelong,Home,0,9606,3,14,14,77.8,0,0,2,0,0,0,4,331,3,3,0,90,13,5,18,6,0,0,2,0,1,0,3,3,1,2,70,65
2/06/2018,2018,Round 11,Metricon Stadium,Steven May,Gold Coast,Geelong,Home,0,9606,5,9,14,93.3,4,0,8,0,0,0,3,292,4,5,0,85,14,1,15,10,0,0,2,0,0,0,3,9,1,3,74,98
2/06/2018,2018,Round 11,Metricon Stadium,Jack Martin,Gold Coast,Geelong,Home,0,9606,7,8,8,57.1,0,1,0,1,0,2,6,264,5,1,1,91,10,4,14,5,0,3,1,0,1,2,2,2,1,1,58,57
2/06/2018,2018,Round 11,Metricon Stadium,Lachlan Weller,Gold Coast,Geelong,Home,0,9606,5,8,10,71.4,0,0,1,0,0,0,6,292,2,5,0,86,7,7,14,4,0,0,4,0,3,0,1,2,1,0,64,65
2/06/2018,2018,Round 11,Metricon Stadium,Will Brodie,Gold Coast,Geelong,Home,0,9606,5,9,10,71.4,0,0,1,0,3,1,4,220,4,0,0,79,10,4,14,6,0,0,2,0,3,4,2,3,0,1,61,57
2/06/2018,2018,Round 11,Metricon Stadium,Charlie Ballard,Gold Coast,Geelong,Home,0,9606,3,9,10,76.9,0,0,4,0,0,0,2,185,3,3,0,78,11,2,13,5,0,1,1,0,0,0,3,2,1,2,52,41
2/06/2018,2018,Round 11,Metricon Stadium,Alex Sexton,Gold Coast,Geelong,Home,0,9606,3,10,8,66.7,0,0,1,1,0,0,2,289,3,1,0,89,9,3,12,7,0,0,0,0,5,0,2,0,0,1,51,44
2/06/2018,2018,Round 11,Metricon Stadium,Callum Ah Chee,Gold Coast,Geelong,Home,0,9606,5,7,4,33.3,2,2,3,0,0,1,3,155,4,1,2,78,9,3,12,6,1,2,3,0,0,1,1,1,1,0,72,63
2/06/2018,2018,Round 11,Metricon Stadium,Jack Bowes,Gold Coast,Geelong,Home,0,9606,3,11,8,66.7,0,0,1,0,0,1,1,214,3,1,1,86,9,3,12,6,0,0,2,0,2,1,4,1,0,2,53,27
2/06/2018,2018,Round 11,Metricon Stadium,Michael Rischitelli,Gold Coast,Geelong,Home,0,9606,1,10,10,90.9,0,0,3,0,0,0,3,219,0,1,0,94,7,4,11,5,0,0,3,0,1,0,1,3,0,1,53,51
2/06/2018,2018,Round 11,Metricon Stadium,Tom Lynch,Gold Coast,Geelong,Home,0,9606,4,6,6,54.5,2,3,1,0,0,0,4,209,4,1,0,93,7,4,11,6,1,3,0,0,2,0,3,0,0,1,53,53
2/06/2018,2018,Round 11,Metricon Stadium,Rory Thompson,Gold Coast,Geelong,Home,0,9606,4,3,8,72.7,2,0,6,0,0,0,1,143,3,9,0,95,9,2,11,4,0,0,2,0,0,0,2,2,0,1,48,86
2/06/2018,2018,Round 11,Metricon Stadium,Jarrod Witts,Gold Coast,Geelong,Home,1,9606,8,5,8,72.7,0,0,3,0,1,2,3,141,2,3,0,86,6,5,11,2,0,0,0,47,2,3,2,0,2,1,80,82
2/06/2018,2018,Round 11,Metricon Stadium,Sam Day,Gold Coast,Geelong,Home,0,9606,6,3,6,66.7,3,1,0,0,1,0,4,170,1,1,1,87,5,4,9,4,1,0,2,5,3,1,1,0,0,1,51,53
2/06/2018,2018,Round 11,Metricon Stadium,Jesse Joyce,Gold Coast,Geelong,Home,0,9606,1,9,8,88.9,0,0,0,0,0,0,1,146,2,1,0,81,6,3,9,7,0,0,0,0,0,0,1,2,0,0,45,48
2/06/2018,2018,Round 11,Metricon Stadium,Aaron Hall,Gold Coast,Geelong,Home,0,9606,1,7,7,87.5,0,0,0,0,0,0,1,193,1,1,0,28,8,0,8,5,0,0,0,0,1,0,2,2,0,1,36,50
2/06/2018,2018,Round 11,Metricon Stadium,Jacob Heron,Gold Coast,Geelong,Home,0,9606,5,3,6,75,1,0,1,0,0,0,2,39,1,2,0,76,3,5,8,2,0,0,0,0,1,0,0,0,0,0,25,34
2/06/2018,2018,Round 11,Metricon Stadium,Aaron Young,Gold Coast,Geelong,Home,0,9606,2,4,3,50,0,0,0,0,0,1,2,49,1,0,2,50,4,2,6,3,0,1,2,0,0,1,0,1,0,0,34,35
2/06/2018,2018,Round 11,Metricon Stadium,Gary Jnr Ablett,Geelong,Gold Coast,Away,0,9606,10,28,26,70.3,0,0,0,4,3,0,13,536,3,4,0,82,17,20,37,6,3,0,0,0,5,3,3,5,1,3,119,117
2/06/2018,2018,Round 11,Metricon Stadium,Joel Selwood,Geelong,Gold Coast,Away,0,9606,7,25,28,84.8,0,0,0,0,4,2,9,482,7,0,0,81,19,14,33,8,1,0,4,0,4,6,4,3,5,0,136,133
2/06/2018,2018,Round 11,Metricon Stadium,Mitchell Duncan,Geelong,Gold Coast,Away,0,9606,4,27,27,84.4,1,1,0,2,0,1,13,447,3,2,0,89,16,16,32,5,1,0,1,0,6,1,2,1,0,1,102,136
2/06/2018,2018,Round 11,Metricon Stadium,Sam Menegola,Geelong,Gold Coast,Away,0,9606,9,21,22,73.3,0,2,0,0,1,1,11,297,3,5,1,76,14,16,30,6,2,2,6,0,3,2,4,2,1,2,125,110
2/06/2018,2018,Round 11,Metricon Stadium,Patrick Dangerfield,Geelong,Gold Coast,Away,0,9606,15,14,21,75,1,1,1,1,3,4,7,280,7,4,2,75,12,16,28,4,1,0,5,0,4,7,8,0,2,4,96,100
2/06/2018,2018,Round 11,Metricon Stadium,Thomas Stewart,Geelong,Gold Coast,Away,0,9606,5,22,26,92.9,0,0,1,0,0,1,7,430,2,6,0,83,16,12,28,10,0,0,1,0,0,1,1,7,0,1,103,96
2/06/2018,2018,Round 11,Metricon Stadium,Zach Tuohy,Geelong,Gold Coast,Away,0,9606,3,20,22,91.7,0,0,2,3,0,1,5,324,3,4,0,94,15,9,24,4,0,0,0,0,3,1,1,2,0,0,75,92
2/06/2018,2018,Round 11,Metricon Stadium,Jordan Cunico,Geelong,Gold Coast,Away,2,9606,3,21,20,83.3,0,0,0,4,0,1,6,564,2,1,0,84,16,8,24,6,0,2,0,0,7,1,0,2,0,0,84,83
2/06/2018,2018,Round 11,Metricon Stadium,Tim Kelly,Geelong,Gold Coast,Away,1,9606,11,13,19,79.2,1,1,0,0,0,5,10,316,3,1,0,83,10,14,24,5,2,1,4,0,3,5,2,1,1,2,97,130
2/06/2018,2018,Round 11,Metricon Stadium,Jordan Murdoch,Geelong,Gold Coast,Away,3,9606,8,14,20,90.9,1,1,2,0,0,1,9,439,1,5,0,78,15,7,22,6,0,1,0,0,6,1,0,2,1,0,79,114
2/06/2018,2018,Round 11,Metricon Stadium,Mark Blicavs,Geelong,Gold Coast,Away,0,9606,7,11,17,94.4,1,0,7,0,0,0,3,41,1,9,0,97,7,11,18,6,0,0,3,0,0,0,1,2,1,1,71,81
2/06/2018,2018,Round 11,Metricon Stadium,Lachlan Fogarty,Geelong,Gold Coast,Away,1,9606,4,12,13,76.5,0,1,2,0,0,0,8,170,0,2,2,64,9,8,17,6,0,1,2,0,3,0,0,0,1,0,71,73
2/06/2018,2018,Round 11,Metricon Stadium,Aaron Black,Geelong,Gold Coast,Away,0,9606,5,11,14,87.5,1,0,2,1,0,0,2,169,2,3,0,80,9,7,16,7,0,0,3,0,1,0,1,3,1,0,75,77
2/06/2018,2018,Round 11,Metricon Stadium,Jake Kolodjashnij,Geelong,Gold Coast,Away,0,9606,4,12,14,87.5,1,0,7,0,0,1,5,116,1,5,0,85,5,11,16,5,0,0,0,0,0,1,0,2,0,0,52,80
2/06/2018,2018,Round 11,Metricon Stadium,Tom Hawkins,Geelong,Gold Coast,Away,1,9606,5,9,8,57.1,1,5,0,0,0,1,11,280,1,0,1,92,13,1,14,7,3,2,1,0,1,1,1,0,2,0,88,113
2/06/2018,2018,Round 11,Metricon Stadium,Lincoln McCarthy,Geelong,Gold Coast,Away,0,9606,3,10,9,64.3,0,2,1,0,0,0,11,289,1,2,2,72,10,4,14,5,2,3,3,0,3,0,2,0,3,1,80,77
2/06/2018,2018,Round 11,Metricon Stadium,Jamaine Jones,Geelong,Gold Coast,Away,1,9606,5,9,8,57.1,0,1,0,3,0,0,6,451,5,2,1,85,10,4,14,4,1,1,2,0,6,0,5,0,1,2,60,66
2/06/2018,2018,Round 11,Metricon Stadium,Jed Bews,Geelong,Gold Coast,Away,1,9606,4,9,12,92.3,0,0,2,0,0,0,5,26,0,5,0,79,2,11,13,5,0,0,0,0,0,0,1,0,0,1,40,41
2/06/2018,2018,Round 11,Metricon Stadium,Brandan Parfitt,Geelong,Gold Coast,Away,1,9606,4,9,8,66.7,0,2,0,1,0,0,7,117,1,0,2,78,5,7,12,2,1,1,7,0,1,0,1,1,1,0,71,69
2/06/2018,2018,Round 11,Metricon Stadium,Rhys Stanley,Geelong,Gold Coast,Away,0,9606,1,7,7,87.5,0,0,3,0,1,0,5,147,4,1,0,87,4,4,8,3,0,0,2,18,4,1,3,1,1,2,50,61
2/06/2018,2018,Round 11,Metricon Stadium,Wylie Buzza,Geelong,Gold Coast,Away,1,9606,1,6,4,57.1,0,2,1,0,0,0,4,126,2,0,0,71,3,4,7,4,0,1,1,4,2,0,3,0,0,0,38,29
2/06/2018,2018,Round 11,Metricon Stadium,Jack Henry,Geelong,Gold Coast,Away,0,9606,4,1,5,100,2,0,4,0,0,0,1,35,0,2,0,84,3,2,5,3,0,0,1,0,0,0,0,0,0,0,26,50
2/06/2018,2018,Round 11,MCG,Jake Stringer,Essendon,Richmond,Home,0,9607,16,13,14,48.3,1,1,1,0,5,4,2,504,10,4,0,85,15,14,29,5,0,1,1,0,5,9,9,4,0,0,93,68
2/06/2018,2018,Round 11,MCG,Devon Smith,Essendon,Richmond,Home,0,9607,6,20,14,53.8,0,1,1,1,0,1,3,472,6,4,1,89,19,7,26,9,1,0,6,0,2,1,6,3,1,0,129,77
2/06/2018,2018,Round 11,MCG,Zachary Merrett,Essendon,Richmond,Home,0,9607,8,18,18,72,0,0,2,0,1,1,4,332,5,4,0,88,13,12,25,4,1,0,5,0,3,2,3,2,1,0,102,102
2/06/2018,2018,Round 11,MCG,Brendon Goddard,Essendon,Richmond,Home,0,9607,6,16,18,81.8,0,0,3,0,1,3,2,217,4,5,0,88,10,12,22,5,0,0,3,0,3,4,5,1,2,1,80,69
2/06/2018,2018,Round 11,MCG,Dyson Heppell,Essendon,Richmond,Home,1,9607,10,12,14,63.6,0,0,1,0,1,4,2,414,7,2,0,86,14,8,22,4,0,0,4,0,8,5,4,0,1,2,81,83
2/06/2018,2018,Round 11,MCG,Adam Saad,Essendon,Richmond,Home,0,9607,6,15,17,77.3,0,0,5,4,1,0,0,488,8,6,0,84,10,12,22,3,0,0,3,0,3,1,4,3,0,0,75,89
2/06/2018,2018,Round 11,MCG,Michael Hurley,Essendon,Richmond,Home,0,9607,4,19,15,71.4,0,0,4,0,0,0,2,403,7,3,0,86,14,7,21,4,0,0,0,0,3,0,3,3,0,1,65,76
2/06/2018,2018,Round 11,MCG,Kyle Langford,Essendon,Richmond,Home,1,9607,10,8,15,75,0,1,1,0,3,1,2,220,3,2,0,80,10,10,20,4,0,0,5,0,2,4,1,1,2,0,84,89
2/06/2018,2018,Round 11,MCG,Matthew Dea,Essendon,Richmond,Home,0,9607,6,12,16,84.2,0,0,4,0,0,0,3,314,5,7,0,76,13,6,19,7,0,0,1,0,2,0,3,1,0,0,76,85
2/06/2018,2018,Round 11,MCG,Conor McKenna,Essendon,Richmond,Home,0,9607,5,9,14,77.8,0,0,1,0,0,1,3,245,2,5,0,80,10,8,18,2,0,0,0,0,1,1,3,5,0,0,52,49
2/06/2018,2018,Round 11,MCG,Tom Bellchambers,Essendon,Richmond,Home,0,9607,11,7,12,70.6,2,0,5,0,1,5,2,132,5,6,2,87,11,6,17,5,0,0,2,39,1,6,3,4,5,1,109,154
2/06/2018,2018,Round 11,MCG,Cale Hooker,Essendon,Richmond,Home,0,9607,5,11,14,87.5,1,0,7,0,0,1,1,137,4,6,0,95,8,8,16,7,0,0,1,0,0,1,6,7,0,4,53,67
2/06/2018,2018,Round 11,MCG,Matt Guelfi,Essendon,Richmond,Home,0,9607,10,6,8,50,1,0,2,0,0,2,2,249,7,8,1,78,11,5,16,4,0,1,4,0,3,2,5,1,2,1,71,76
2/06/2018,2018,Round 11,MCG,Andrew McGrath,Essendon,Richmond,Home,0,9607,6,9,11,73.3,0,0,1,0,0,0,1,120,5,6,1,86,7,8,15,4,0,0,5,0,1,0,2,0,0,0,69,55
2/06/2018,2018,Round 11,MCG,Shaun McKernan,Essendon,Richmond,Home,1,9607,9,6,8,61.5,2,2,3,0,0,1,5,214,9,2,2,96,10,3,13,7,0,0,3,9,3,1,7,0,2,4,68,77
2/06/2018,2018,Round 11,MCG,Jayden Laverde,Essendon,Richmond,Home,0,9607,5,7,9,75,0,0,0,0,0,1,4,246,6,4,2,77,9,3,12,4,1,0,5,0,4,1,3,1,2,2,67,76
2/06/2018,2018,Round 11,MCG,James Stewart,Essendon,Richmond,Home,0,9607,5,7,4,36.4,1,1,0,0,0,0,4,211,2,0,0,87,7,4,11,4,0,2,0,0,4,0,0,0,2,0,45,44
2/06/2018,2018,Round 11,MCG,Anthony M-Tipungwuti,Essendon,Richmond,Home,1,9607,2,8,6,60,0,2,3,0,0,1,5,185,1,1,0,83,8,2,10,4,2,2,4,0,3,1,0,0,0,0,70,68
2/06/2018,2018,Round 11,MCG,Mark Baguley,Essendon,Richmond,Home,0,9607,3,7,6,66.7,0,1,2,0,0,0,1,211,2,1,2,85,6,3,9,6,0,0,4,0,3,0,1,0,0,0,58,51
2/06/2018,2018,Round 11,MCG,Orazio Fantasia,Essendon,Richmond,Home,1,9607,6,2,7,87.5,0,0,2,0,0,3,3,108,0,1,1,76,3,5,8,0,1,0,7,0,2,3,2,0,2,1,52,70
2/06/2018,2018,Round 11,MCG,Jordan Ridley,Essendon,Richmond,Home,0,9607,2,5,7,100,0,0,4,0,0,0,0,120,1,2,0,93,6,1,7,3,0,0,1,0,0,0,2,1,0,2,27,36
2/06/2018,2018,Round 11,MCG,David Zaharakis,Essendon,Richmond,Home,0,9607,2,1,1,33.3,0,0,0,0,0,1,0,66,0,0,0,16,3,0,3,1,0,0,0,0,0,1,0,2,0,0,12,15
