trunc,event_name,path,selection_name,odds
2013-07-07,Match Odds,AFL 2013/Round 15 - 07 July/Essendon v Port Adelaide,Port Adelaide Power,3.6947
2013-07-07,Match Odds,AFL 2013/Round 15 - 07 July/Fremantle v St Kilda,Fremantle,1.0681
2013-07-07,Match Odds,AFL 2013/Round 15 - 07 July/Fremantle v St Kilda,St Kilda,15.8199
2013-07-07,Match Odds,AFL 2013/Round 15 - 07 July/Melbourne v Sydney,Melbourne Demons,19.4035
2013-07-07,Match Odds,AFL 2013/Round 15 - 07 July/Melbourne v Sydney,Sydney Swans,1.0504
2013-07-09,Match Odds,Foxtel Cup 2013/Fixtures 09 July/East Fremantle v Werribee,East Fremantle,3.1427
2013-07-09,Match Odds,Foxtel Cup 2013/Fixtures 09 July/East Fremantle v Werribee,Werribee,1.33
2013-07-12,Match Odds,AFL 2013/Round 16 - 12 July/Collingwood v Adelaide,Adelaide,5.7989
2013-07-12,Match Odds,AFL 2013/Round 16 - 12 July/Collingwood v Adelaide,Collingwood,1.2012
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Brisbane v North Melbourne,Brisbane Lions,3.1355
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Brisbane v North Melbourne,North Melbourne,1.4619
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Carlton v St Kilda,Carlton,1.3892
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Carlton v St Kilda,St Kilda,3.5246
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Geelong v Melbourne,Geelong Cats,1.02
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Geelong v Melbourne,Melbourne Demons,46.6756
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Port Adelaide v Hawthorn,Hawthorn,1.3735
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Port Adelaide v Hawthorn,Port Adelaide Power,3.6249
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Richmond v Gold Coast,Gold Coast Suns,4.665
2013-07-13,Match Odds,AFL 2013/Round 16 - 13 July/Richmond v Gold Coast,Richmond,1.2666
2013-07-14,Match Odds,AFL 2013/Round 16 - 14 July/Sydney v Greater Western Sydney,Greater Western Sydney Giants,55.8318
2013-07-14,Match Odds,AFL 2013/Round 16 - 14 July/Sydney v Greater Western Sydney,Sydney Swans,1.0169
2013-07-14,Match Odds,AFL 2013/Round 16 - 14 July/West Coast v Fremantle,Fremantle,1.5002
2013-07-14,Match Odds,AFL 2013/Round 16 - 14 July/West Coast v Fremantle,West Coast Eagles,2.9983
2013-07-14,Match Odds,AFL 2013/Round 16 - 14 July/Western Bulldogs v Essendon,Essendon,1.1324
2013-07-14,Match Odds,AFL 2013/Round 16 - 14 July/Western Bulldogs v Essendon,Western Bulldogs,8.1734
2013-07-16,Match Odds,Foxtel Cup 2013/Fixtures 16 July/West Adelaide v Claremont,Claremont,2.2678
2013-07-16,Match Odds,Foxtel Cup 2013/Fixtures 16 July/West Adelaide v Claremont,West Adelaide,1.7863
2013-07-19,Match Odds,AFL 2013/Round 17 - 19 July/North Melbourne v Carlton,Carlton,2.43
2013-07-19,Match Odds,AFL 2013/Round 17 - 19 July/North Melbourne v Carlton,North Melbourne,1.6943
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Gold Coast v Collingwood,Collingwood,1.2227
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Gold Coast v Collingwood,Gold Coast Suns,5.4204
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Greater Western Sydney v Essendon,Essendon,1.0303
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Greater Western Sydney v Essendon,Greater Western Sydney Giants,30.0045
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Hawthorn v Western Bulldogs,Hawthorn,1.0611
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Hawthorn v Western Bulldogs,Western Bulldogs,17.1239
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Melbourne v Brisbane,Brisbane Lions,1.3097
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/Melbourne v Brisbane,Melbourne Demons,4.2734
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/St Kilda v Port Adelaide,Port Adelaide Power,1.7988
2013-07-20,Match Odds,AFL 2013/Round 17 - 20 July/St Kilda v Port Adelaide,St Kilda,2.2357
2013-07-21,Match Odds,AFL 2013/Round 17 - 21 July/Adelaide v Geelong,Adelaide,5.1109
2013-07-21,Match Odds,AFL 2013/Round 17 - 21 July/Adelaide v Geelong,Geelong Cats,1.2342
2013-07-21,Match Odds,AFL 2013/Round 17 - 21 July/Richmond v Fremantle,Fremantle,2.2681
2013-07-21,Match Odds,AFL 2013/Round 17 - 21 July/Richmond v Fremantle,Richmond,1.7659
2013-07-21,Match Odds,AFL 2013/Round 17 - 21 July/West Coast v Sydney,Sydney Swans,1.5331
2013-07-21,Match Odds,AFL 2013/Round 17 - 21 July/West Coast v Sydney,West Coast Eagles,2.8496
2013-07-26,Match Odds,AFL 2013/Round 18 - 26 July/Essendon v Hawthorn,Essendon,3.6603
2013-07-26,Match Odds,AFL 2013/Round 18 - 26 July/Essendon v Hawthorn,Hawthorn,1.3743
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Collingwood v Greater Western Sydney,Collingwood,1.02
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Collingwood v Greater Western Sydney,Greater Western Sydney Giants,45.4348
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Fremantle v Adelaide,Adelaide,4.12
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Fremantle v Adelaide,Fremantle,1.3186
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Geelong v St Kilda,Geelong Cats,1.0918
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Geelong v St Kilda,St Kilda,11.3972
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Gold Coast v Carlton,Carlton,1.4575
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Gold Coast v Carlton,Gold Coast Suns,3.1986
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Melbourne v North Melbourne,Melbourne Demons,19.0489
2013-07-27,Match Odds,AFL 2013/Round 18 - 27 July/Melbourne v North Melbourne,North Melbourne,1.0552
2013-07-28,Match Odds,AFL 2013/Round 18 - 28 July/Port Adelaide v Brisbane,Brisbane Lions,3.4705
2013-07-28,Match Odds,AFL 2013/Round 18 - 28 July/Port Adelaide v Brisbane,Port Adelaide Power,1.4016
2013-07-28,Match Odds,AFL 2013/Round 18 - 28 July/Sydney v Richmond,Richmond,3.9092
2013-07-28,Match Odds,AFL 2013/Round 18 - 28 July/Sydney v Richmond,Sydney Swans,1.3366
2013-07-28,Match Odds,AFL 2013/Round 18 - 28 July/Western Bulldogs v West Coast,West Coast Eagles,1.6264
2013-07-28,Match Odds,AFL 2013/Round 18 - 28 July/Western Bulldogs v West Coast,Western Bulldogs,2.5571
2013-08-02,Match Odds,AFL 2013/Round 19 - 02 August/North Melbourne v Geelong,Geelong Cats,1.363
2013-08-02,Match Odds,AFL 2013/Round 19 - 02 August/North Melbourne v Geelong,North Melbourne,3.7598
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Brisbane v St Kilda,Brisbane Lions,1.3177
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Brisbane v St Kilda,St Kilda,4.0836
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Carlton v Fremantle,Carlton,1.918
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Carlton v Fremantle,Fremantle,2.0752
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Greater Western Sydney v Melbourne,Greater Western Sydney Giants,1.6828
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Greater Western Sydney v Melbourne,Melbourne Demons,2.4583
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Hawthorn v Richmond,Hawthorn,1.2547
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/Hawthorn v Richmond,Richmond,4.8707
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/West Coast v Gold Coast,Gold Coast Suns,2.776
2013-08-03,Match Odds,AFL 2013/Round 19 - 03 August/West Coast v Gold Coast,West Coast Eagles,1.5465
2013-08-04,Match Odds,AFL 2013/Round 19 - 04 August/Adelaide v Port Adelaide,Adelaide,2.1681
2013-08-04,Match Odds,AFL 2013/Round 19 - 04 August/Adelaide v Port Adelaide,Port Adelaide Power,1.8502
2013-08-04,Match Odds,AFL 2013/Round 19 - 04 August/Collingwood v Essendon,Collingwood,2.039
2013-08-04,Match Odds,AFL 2013/Round 19 - 04 August/Collingwood v Essendon,Essendon,1.9496
2013-08-04,Match Odds,AFL 2013/Round 19 - 04 August/Western Bulldogs v Sydney,Sydney Swans,1.103
2013-08-04,Match Odds,AFL 2013/Round 19 - 04 August/Western Bulldogs v Sydney,Western Bulldogs,10.2812
2013-08-06,Match Odds,Foxtel Cup 2013/Grand Final - 06 August/West Adelaide v East Fremantle,East Fremantle,2.8975
2013-08-06,Match Odds,Foxtel Cup 2013/Grand Final - 06 August/West Adelaide v East Fremantle,West Adelaide,1.4941
2013-08-09,Match Odds,AFL 2013/Round 20 - 09 August/St Kilda v Hawthorn,Hawthorn,1.062
2013-08-09,Match Odds,AFL 2013/Round 20 - 09 August/St Kilda v Hawthorn,St Kilda,15.9062
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Carlton v Western Bulldogs,Carlton,1.4042
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Carlton v Western Bulldogs,Western Bulldogs,3.4024
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Geelong v Port Adelaide,Geelong Cats,1.1387
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Geelong v Port Adelaide,Port Adelaide Power,7.9574
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Gold Coast v Melbourne,Gold Coast Suns,1.1412
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Gold Coast v Melbourne,Melbourne Demons,7.8507
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Richmond v Brisbane,Brisbane Lions,6.3137
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Richmond v Brisbane,Richmond,1.1822
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Sydney v Collingwood,Collingwood,3.1282
2013-08-10,Match Odds,AFL 2013/Round 20 - 10 August/Sydney v Collingwood,Sydney Swans,1.4607
2013-08-11,Match Odds,AFL 2013/Round 20 - 11 August/Adelaide v North Melbourne,Adelaide,2.2281
2013-08-11,Match Odds,AFL 2013/Round 20 - 11 August/Adelaide v North Melbourne,North Melbourne,1.7796
2013-08-11,Match Odds,AFL 2013/Round 20 - 11 August/Essendon v West Coast,Essendon,1.4762
2013-08-11,Match Odds,AFL 2013/Round 20 - 11 August/Essendon v West Coast,West Coast Eagles,3.0477
2013-08-11,Match Odds,AFL 2013/Round 20 - 11 August/Fremantle v Greater Western Sydney,Fremantle,1.02
2013-08-11,Match Odds,AFL 2013/Round 20 - 11 August/Fremantle v Greater Western Sydney,Greater Western Sydney Giants,42.0144
2013-08-16,Match Odds,AFL 2013/Round 21 - 16 August/Hawthorn v Collingwood,Collingwood,2.6733
2013-08-16,Match Odds,AFL 2013/Round 21 - 16 August/Hawthorn v Collingwood,Hawthorn,1.5909
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Brisbane v Greater Western Sydney,Brisbane Lions,1.0731
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Brisbane v Greater Western Sydney,Greater Western Sydney Giants,13.6565
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Essendon v North Melbourne,Essendon,2.7835
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Essendon v North Melbourne,North Melbourne,1.5415
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Port Adelaide v Gold Coast,Gold Coast Suns,4.9134
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Port Adelaide v Gold Coast,Port Adelaide Power,1.2532
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Richmond v Carlton,Carlton,4.0021
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/Richmond v Carlton,Richmond,1.328
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/West Coast v Geelong,Geelong Cats,1.4864
2013-08-17,Match Odds,AFL 2013/Round 21 - 17 August/West Coast v Geelong,West Coast Eagles,3.031
2013-08-18,Match Odds,AFL 2013/Round 21 - 18 August/Melbourne v Fremantle,Fremantle,1.0283
2013-08-18,Match Odds,AFL 2013/Round 21 - 18 August/Melbourne v Fremantle,Melbourne Demons,39.4678
2013-08-18,Match Odds,AFL 2013/Round 21 - 18 August/Sydney v St Kilda,St Kilda,27.1812
2013-08-18,Match Odds,AFL 2013/Round 21 - 18 August/Sydney v St Kilda,Sydney Swans,1.0337
2013-08-18,Match Odds,AFL 2013/Round 21 - 18 August/Western Bulldogs v Adelaide,Adelaide,1.847
2013-08-18,Match Odds,AFL 2013/Round 21 - 18 August/Western Bulldogs v Adelaide,Western Bulldogs,2.1357
2013-08-23,Match Odds,AFL 2013/Round 22 - 23 August/Collingwood v West Coast,Collingwood,1.143
2013-08-23,Match Odds,AFL 2013/Round 22 - 23 August/Collingwood v West Coast,West Coast Eagles,7.4685
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Adelaide v Melbourne,Adelaide,1.0495
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Adelaide v Melbourne,Melbourne Demons,22.0783
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Carlton v Essendon,Carlton,1.5272
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Carlton v Essendon,Essendon,2.87
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Fremantle v Port Adelaide,Fremantle,1.1431
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Fremantle v Port Adelaide,Port Adelaide Power,7.7182
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Geelong v Sydney,Geelong Cats,1.4465
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/Geelong v Sydney,Sydney Swans,3.2162
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/North Melbourne v Hawthorn,Hawthorn,1.3309
2013-08-24,Match Odds,AFL 2013/Round 22 - 24 August/North Melbourne v Hawthorn,North Melbourne,3.9901
2013-08-25,Match Odds,AFL 2013/Round 22 - 25 August/Brisbane v Western Bulldogs,Brisbane Lions,1.618
2013-08-25,Match Odds,AFL 2013/Round 22 - 25 August/Brisbane v Western Bulldogs,Western Bulldogs,2.6035
2013-08-25,Match Odds,AFL 2013/Round 22 - 25 August/Greater Western Sydney v Richmond,Greater Western Sydney Giants,29.2649
2013-08-25,Match Odds,AFL 2013/Round 22 - 25 August/Greater Western Sydney v Richmond,Richmond,1.0321
2013-08-25,Match Odds,AFL 2013/Round 22 - 25 August/St Kilda v Gold Coast,Gold Coast Suns,2.29
2013-08-25,Match Odds,AFL 2013/Round 22 - 25 August/St Kilda v Gold Coast,St Kilda,1.7673
2013-08-30,Match Odds,AFL 2013/Round 23 - 30 August/Sydney v Hawthorn,Hawthorn,1.3905
2013-08-30,Match Odds,AFL 2013/Round 23 - 30 August/Sydney v Hawthorn,Sydney Swans,3.4999
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/Essendon v Richmond,Essendon,2.8955
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/Essendon v Richmond,Richmond,1.518
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/Geelong v Brisbane,Brisbane Lions,21.3957
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/Geelong v Brisbane,Geelong Cats,1.0438
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/Port Adelaide v Carlton,Carlton,1.9169
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/Port Adelaide v Carlton,Port Adelaide Power,2.0857
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/St Kilda v Fremantle,Fremantle,2.4507
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/St Kilda v Fremantle,St Kilda,1.6839
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/West Coast v Adelaide,Adelaide,1.9898
2013-08-31,Match Odds,AFL 2013/Round 23 - 31 August/West Coast v Adelaide,West Coast Eagles,1.9807
2013-09-01,Match Odds,AFL 2013/Round 23 - 01 September/Collingwood v North Melbourne,Collingwood,1.6282
2013-09-01,Match Odds,AFL 2013/Round 23 - 01 September/Collingwood v North Melbourne,North Melbourne,2.582
2013-09-01,Match Odds,AFL 2013/Round 23 - 01 September/Gold Coast v Greater Western Sydney,Gold Coast Suns,1.1
2013-09-01,Match Odds,AFL 2013/Round 23 - 01 September/Gold Coast v Greater Western Sydney,Greater Western Sydney Giants,10.7167
2013-09-01,Match Odds,AFL 2013/Round 23 - 01 September/Western Bulldogs v Melbourne,Melbourne Demons,11.2896
2013-09-01,Match Odds,AFL 2013/Round 23 - 01 September/Western Bulldogs v Melbourne,Western Bulldogs,1.0937
2013-09-06,Match Odds,AFL 2013/Finals Week 1 - 06 September/Hawthorn v Sydney,Hawthorn,1.7084
2013-09-06,Match Odds,AFL 2013/Finals Week 1 - 06 September/Hawthorn v Sydney,Sydney Swans,2.4009
2013-09-07,Match Odds,AFL 2013/Finals Week 1 - 07 September/Collingwood v Port Adelaide,Collingwood,1.2333
2013-09-07,Match Odds,AFL 2013/Finals Week 1 - 07 September/Collingwood v Port Adelaide,Port Adelaide Power,5.2193
2013-09-07,Match Odds,AFL 2013/Finals Week 1 - 07 September/Geelong v Fremantle,Fremantle,3.5655
2013-09-07,Match Odds,AFL 2013/Finals Week 1 - 07 September/Geelong v Fremantle,Geelong Cats,1.3871
2013-09-08,Match Odds,AFL 2013/Finals Week 1 - 08 September/Richmond v Carlton,Carlton,3.0136
2013-09-08,Match Odds,AFL 2013/Finals Week 1 - 08 September/Richmond v Carlton,Richmond,1.4911
2013-09-13,Match Odds,AFL 2013/Finals Week 2 - 13 September/Geelong v Port Adelaide,Geelong Cats,1.2223
2013-09-13,Match Odds,AFL 2013/Finals Week 2 - 13 September/Geelong v Port Adelaide,Port Adelaide Power,5.4498
2013-09-14,Match Odds,AFL 2013/Finals Week 2 - 14 September/Sydney v Carlton,Carlton,3.4941
2013-09-14,Match Odds,AFL 2013/Finals Week 2 - 14 September/Sydney v Carlton,Sydney Swans,1.3994
2013-09-20,Match Odds,AFL 2013/Finals Week 3 - 20 September/Hawthorn v Geelong,Geelong Cats,3.4199
2013-09-20,Match Odds,AFL 2013/Finals Week 3 - 20 September/Hawthorn v Geelong,Hawthorn,1.4103
2013-09-21,Match Odds,AFL 2013/Finals Week 3 - 21 September/Fremantle v Sydney,Fremantle,1.305
2013-09-21,Match Odds,AFL 2013/Finals Week 3 - 21 September/Fremantle v Sydney,Sydney Swans,4.249
2013-09-22,Match Odds,VFL 2013/Grand Final - 22 September/Geelong v Box Hill,Box Hill Hawks,3.5763
2013-09-22,Match Odds,VFL 2013/Grand Final - 22 September/Geelong v Box Hill,Geelong Reserves,1.3699
2013-09-28,Match Odds,AFL 2013/Grand Final - 28 September/Hawthorn v Fremantle,Fremantle,2.4929
2013-09-28,Match Odds,AFL 2013/Grand Final - 28 September/Hawthorn v Fremantle,Hawthorn,1.6627
2013-10-06,Match Odds,SANFL 2013/Grand Final - 06 October/Norwood v North Adelaide,North Adelaide,5.0694
2013-10-06,Match Odds,SANFL 2013/Grand Final - 06 October/Norwood v North Adelaide,Norwood,1.249
2014-02-12,Match Odds,NAB Challenge 2014/Fixtures 12 February/Geelong v Collingwood,Collingwood,3.0695
2014-02-12,Match Odds,NAB Challenge 2014/Fixtures 12 February/Geelong v Collingwood,Geelong Cats,1.4685
2014-02-13,Match Odds,NAB Challenge 2014/Fixtures 13 February/Hawthorn v Brisbane,Brisbane Lions,7.2524
2014-02-13,Match Odds,NAB Challenge 2014/Fixtures 13 February/Hawthorn v Brisbane,Hawthorn,1.1483
2014-02-14,Match Odds,NAB Challenge 2014/Fixtures 14 February/Richmond v Melbourne,Melbourne Demons,5.7825
2014-02-14,Match Odds,NAB Challenge 2014/Fixtures 14 February/Richmond v Melbourne,Richmond,1.2017
2014-02-15,Match Odds,NAB Challenge 2014/Fixtures 15 February/North Melbourne v Carlton,Carlton,3.3888
2014-02-15,Match Odds,NAB Challenge 2014/Fixtures 15 February/North Melbourne v Carlton,North Melbourne,1.4084
2014-02-16,Match Odds,NAB Challenge 2014/Fixtures 16 February/Adelaide v Port Adelaide,Adelaide Crows,1.3987
2014-02-16,Match Odds,NAB Challenge 2014/Fixtures 16 February/Adelaide v Port Adelaide,Port Adelaide Power,3.403
2014-02-17,Match Odds,NAB Challenge 2014/Fixtures 17 February/Gold Coast v Essendon,Essendon,2.8726
2014-02-17,Match Odds,NAB Challenge 2014/Fixtures 17 February/Gold Coast v Essendon,Gold Coast Suns,1.5182
2014-02-18,Match Odds,NAB Challenge 2014/Fixtures 18 February/Fremantle v West Coast,Fremantle,1.6308
2014-02-18,Match Odds,NAB Challenge 2014/Fixtures 18 February/Fremantle v West Coast,West Coast Eagles,2.5339
2014-02-20,Match Odds,NAB Challenge 2014/Fixtures 20 February/GWS v Sydney,Greater Western Sydney Giants,4.12
2014-02-20,Match Odds,NAB Challenge 2014/Fixtures 20 February/GWS v Sydney,Sydney Swans,1.3224
2014-02-21,Match Odds,NAB Challenge 2014/Fixtures 21 February/Hawthorn v North Melbourne,Hawthorn,1.5153
2014-02-21,Match Odds,NAB Challenge 2014/Fixtures 21 February/Hawthorn v North Melbourne,North Melbourne,2.8573
2014-02-22,Match Odds,NAB Challenge 2014/Fixtures 22 February/Collingwood v Richmond,Collingwood,1.6789
2014-02-22,Match Odds,NAB Challenge 2014/Fixtures 22 February/Collingwood v Richmond,Richmond,2.4233
2014-02-23,Match Odds,NAB Challenge 2014/Fixtures 23 February/Brisbane v Gold Coast,Brisbane Lions,1.4185
2014-02-23,Match Odds,NAB Challenge 2014/Fixtures 23 February/Brisbane v Gold Coast,Gold Coast Suns,3.2322
2014-02-24,Match Odds,NAB Challenge 2014/Fixtures 24 February/Carlton v Adelaide,Adelaide Crows,2.4868
2014-02-24,Match Odds,NAB Challenge 2014/Fixtures 24 February/Carlton v Adelaide,Carlton,1.6696
2014-02-25,Match Odds,NAB Challenge 2014/Fixtures 25 February/Essendon v Port Adelaide,Essendon,1.4952
2014-02-25,Match Odds,NAB Challenge 2014/Fixtures 25 February/Essendon v Port Adelaide,Port Adelaide Power,2.9655
2014-02-26,Match Odds,NAB Challenge 2014/Fixtures 26 February/Western Bulldogs v Fremantle,Fremantle,1.6468
2014-02-26,Match Odds,NAB Challenge 2014/Fixtures 26 February/Western Bulldogs v Fremantle,Western Bulldogs,2.5154
2014-02-27,Match Odds,NAB Challenge 2014/Fixtures 27 February/Sydney v West Coast,Sydney Swans,1.4937
2014-02-27,Match Odds,NAB Challenge 2014/Fixtures 27 February/Sydney v West Coast,West Coast Eagles,2.9918
2014-02-28,Match Odds,NAB Challenge 2014/Fixtures 28 February/Melbourne v Geelong,Geelong Cats,1.3492
2014-02-28,Match Odds,NAB Challenge 2014/Fixtures 28 February/Melbourne v Geelong,Melbourne Demons,3.7937
2014-03-01,Match Odds,NAB Challenge 2014/Fixtures 01 March/GWS v St Kilda,Greater Western Sydney Giants,2.6
2014-03-01,Match Odds,NAB Challenge 2014/Fixtures 01 March/GWS v St Kilda,St Kilda,1.6191
2014-03-14,Match Odds,AFL 2014/Round 1 - 14 March/Collingwood v Fremantle,Collingwood,2.6271
2014-03-14,Match Odds,AFL 2014/Round 1 - 14 March/Collingwood v Fremantle,Fremantle,1.6076
2014-03-15,Match Odds,AFL 2014/Round 1 - 15 March/GWS v Sydney,Greater Western Sydney Giants,14.8324
2014-03-15,Match Odds,AFL 2014/Round 1 - 15 March/GWS v Sydney,Sydney Swans,1.0695
2014-03-15,Match Odds,AFL 2014/Round 1 - 15 March/Gold Coast v Richmond,Gold Coast Suns,3.0241
2014-03-15,Match Odds,AFL 2014/Round 1 - 15 March/Gold Coast v Richmond,Richmond,1.486
2014-03-16,Match Odds,AFL 2014/Round 1 - 16 March/Carlton v Port Adelaide,Carlton,1.7413
2014-03-16,Match Odds,AFL 2014/Round 1 - 16 March/Carlton v Port Adelaide,Port Adelaide Power,2.3109
2014-03-20,Match Odds,AFL 2014/Round 1 - 20 March/Geelong v Adelaide,Adelaide Crows,3.5346
