9,,Leicester City,Premier League,"55,00 Mill. €",27,"303,00 Mill. €",30,"248,00 Mill. €","450,9 %",2015-02-01
10,,Southampton FC,Premier League,"156,30 Mill. €",26,"235,35 Mill. €",28,"79,05 Mill. €","50,6 %",2015-02-01
11,,Watford FC,Championship,"39,45 Mill. €",32,"189,50 Mill. €",36,"150,05 Mill. €","380,4 %",2015-02-01
12,,Crystal Palace,Premier League,"80,75 Mill. €",28,"181,33 Mill. €",25,"100,58 Mill. €","124,6 %",2015-02-01
13,,Newcastle United,Premier League,"126,25 Mill. €",31,"174,48 Mill. €",29,"48,23 Mill. €","38,2 %",2015-02-01
14,,Burnley FC,Premier League,"40,75 Mill. €",25,"156,75 Mill. €",24,"116,00 Mill. €","284,7 %",2015-02-01
15,,Brighton & Hove Albion,Championship,"20,60 Mill. €",26,"154,10 Mill. €",30,"133,50 Mill. €","648,1 %",2015-02-01
16,,AFC Bournemouth,Championship,"19,75 Mill. €",31,"134,75 Mill. €",26,"115,00 Mill. €","582,3 %",2015-02-01
17,,Wolverhampton Wanderers,Championship,"22,93 Mill. €",30,"117,30 Mill. €",32,"94,38 Mill. €","411,7 %",2015-02-01
18,,Huddersfield Town,Championship,"16,15 Mill. €",32,"117,10 Mill. €",31,"100,95 Mill. €","625,1 %",2015-02-01
19,,Fulham FC,Championship,"34,95 Mill. €",33,"116,50 Mill. €",20,"81,55 Mill. €","233,3 %",2015-02-01
20,,Cardiff City,Championship,"42,80 Mill. €",25,"56,40 Mill. €",32,"13,60 Mill. €","31,8 %",2015-02-01
 , ,Total value of all clubs, ,"3,25 Bill. €",547,"7,80 Bill. €  ",0,"4,55 Bill. €","140,1 %",2015-02-01
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2010-02-01
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2010-02-01
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2010-02-01
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2010-02-01
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2010-02-01
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2010-02-01
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2010-02-01
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2010-02-01
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2010-02-01
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2010-02-01
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2010-02-01
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2010-02-01
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2010-02-01
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2010-02-01
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2010-02-01
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2010-02-01
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2010-02-01
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2010-02-01
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2010-02-01
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2010-02-01
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2010-02-01
1,,Manchester City,Premier League,"426,50 Mill. €",24,"1,07 Bill. €",32,"642,00 Mill. €","150,5 %",2012-02-01
2,,Chelsea FC,Premier League,"414,00 Mill. €",25,"967,75 Mill. €",37,"553,75 Mill. €","133,8 %",2012-02-01
3,,Liverpool FC,Premier League,"244,00 Mill. €",24,"912,50 Mill. €",32,"668,50 Mill. €","274,0 %",2012-02-01
4,,Manchester United,Premier League,"396,00 Mill. €",27,"851,00 Mill. €",31,"455,00 Mill. €","114,9 %",2012-02-01
5,,Tottenham Hotspur,Premier League,"268,55 Mill. €",26,"834,50 Mill. €",28,"565,95 Mill. €","210,7 %",2012-02-01
6,,Arsenal FC,Premier League,"290,55 Mill. €",29,"582,70 Mill. €",32,"292,15 Mill. €","100,6 %",2012-02-01
7,,Everton FC,Premier League,"142,50 Mill. €",24,"338,50 Mill. €",30,"196,00 Mill. €","137,5 %",2012-02-01
8,,West Ham United,Championship,"75,45 Mill. €",31,"307,50 Mill. €",30,"232,05 Mill. €","307,6 %",2012-02-01
9,,Leicester City,Championship,"39,73 Mill. €",35,"303,00 Mill. €",30,"263,28 Mill. €","662,7 %",2012-02-01
10,,Southampton FC,Championship,"25,08 Mill. €",31,"235,35 Mill. €",28,"210,28 Mill. €","838,6 %",2012-02-01
11,,Watford FC,Championship,"15,38 Mill. €",28,"189,50 Mill. €",36,"174,13 Mill. €","1,132,5 %",2012-02-01
12,,Crystal Palace,Championship,"22,98 Mill. €",33,"181,33 Mill. €",25,"158,35 Mill. €","689,2 %",2012-02-01
13,,Newcastle United,Premier League,"117,00 Mill. €",28,"174,48 Mill. €",29,"57,48 Mill. €","49,1 %",2012-02-01
14,,Burnley FC,Championship,"24,28 Mill. €",25,"156,75 Mill. €",24,"132,48 Mill. €","545,7 %",2012-02-01
15,,Brighton & Hove Albion,Championship,"10,53 Mill. €",28,"154,10 Mill. €",30,"143,58 Mill. €","1,364,1 %",2012-02-01
16,,AFC Bournemouth,League One,"3,93 Mill. €",32,"134,75 Mill. €",26,"130,83 Mill. €","3,333,1 %",2012-02-01
17,,Wolverhampton Wanderers,Premier League,"79,25 Mill. €",27,"117,30 Mill. €",32,"38,05 Mill. €","48,0 %",2012-02-01
18,,Huddersfield Town,League One,"13,08 Mill. €",30,"117,10 Mill. €",31,"104,03 Mill. €","795,6 %",2012-02-01
19,,Fulham FC,Premier League,"106,83 Mill. €",29,"116,50 Mill. €",20,"9,68 Mill. €","9,1 %",2012-02-01
20,,Cardiff City,Championship,"28,43 Mill. €",29,"56,40 Mill. €",32,"27,98 Mill. €","98,4 %",2012-02-01
 , ,Total value of all clubs, ,"2,74 Bill. €",565,"7,80 Bill. €  ",0,"5,06 Bill. €","184,2 %",2012-02-01
1,,Manchester City,Premier League,"511,50 Mill. €",25,"1,07 Bill. €",32,"557,00 Mill. €","108,9 %",2016-02-01
2,,Chelsea FC,Premier League,"523,65 Mill. €",25,"967,75 Mill. €",37,"444,10 Mill. €","84,8 %",2016-02-01
3,,Liverpool FC,Premier League,"367,95 Mill. €",31,"912,50 Mill. €",32,"544,55 Mill. €","148,0 %",2016-02-01
4,,Manchester United,Premier League,"396,55 Mill. €",27,"851,00 Mill. €",31,"454,45 Mill. €","114,6 %",2016-02-01
5,,Tottenham Hotspur,Premier League,"289,25 Mill. €",25,"834,50 Mill. €",28,"545,25 Mill. €","188,5 %",2016-02-01
6,,Arsenal FC,Premier League,"406,00 Mill. €",27,"582,70 Mill. €",32,"176,70 Mill. €","43,5 %",2016-02-01
7,,Everton FC,Premier League,"204,25 Mill. €",29,"338,50 Mill. €",30,"134,25 Mill. €","65,7 %",2016-02-01
8,,West Ham United,Premier League,"176,00 Mill. €",27,"307,50 Mill. €",30,"131,50 Mill. €","74,7 %",2016-02-01
9,,Leicester City,Premier League,"102,50 Mill. €",26,"303,00 Mill. €",30,"200,50 Mill. €","195,6 %",2016-02-01
10,,Southampton FC,Premier League,"194,75 Mill. €",26,"235,35 Mill. €",28,"40,60 Mill. €","20,8 %",2016-02-01
11,,Watford FC,Premier League,"93,95 Mill. €",30,"189,50 Mill. €",36,"95,55 Mill. €","101,7 %",2016-02-01
12,,Crystal Palace,Premier League,"121,25 Mill. €",28,"181,33 Mill. €",25,"60,08 Mill. €","49,5 %",2016-02-01
13,,Newcastle United,Premier League,"173,25 Mill. €",31,"174,48 Mill. €",29,"1,23 Mill. €","0,7 %",2016-02-01
14,,Burnley FC,Championship,"44,05 Mill. €",27,"156,75 Mill. €",24,"112,70 Mill. €","255,8 %",2016-02-01
15,,Brighton & Hove Albion,Championship,"36,88 Mill. €",32,"154,10 Mill. €",30,"117,23 Mill. €","317,9 %",2016-02-01
16,,AFC Bournemouth,Premier League,"73,80 Mill. €",29,"134,75 Mill. €",26,"60,95 Mill. €","82,6 %",2016-02-01
17,,Wolverhampton Wanderers,Championship,"25,98 Mill. €",30,"117,30 Mill. €",32,"91,33 Mill. €","351,6 %",2016-02-01
18,,Huddersfield Town,Championship,"13,15 Mill. €",24,"117,10 Mill. €",31,"103,95 Mill. €","790,5 %",2016-02-01
19,,Fulham FC,Championship,"34,35 Mill. €",28,"116,50 Mill. €",20,"82,15 Mill. €","239,2 %",2016-02-01
20,,Cardiff City,Championship,"41,35 Mill. €",29,"56,40 Mill. €",32,"15,05 Mill. €","36,4 %",2016-02-01
 , ,Total value of all clubs, ,"3,83 Bill. €",556,"7,80 Bill. €  ",0,"3,97 Bill. €","103,6 %",2016-02-01
1,,Manchester City,Premier League,"451,00 Mill. €",24,"1,07 Bill. €",32,"617,50 Mill. €","136,9 %",2014-02-01
2,,Chelsea FC,Premier League,"386,25 Mill. €",23,"967,75 Mill. €",37,"581,50 Mill. €","150,6 %",2014-02-01
3,,Liverpool FC,Premier League,"281,80 Mill. €",22,"912,50 Mill. €",32,"630,70 Mill. €","223,8 %",2014-02-01
4,,Manchester United,Premier League,"376,50 Mill. €",26,"851,00 Mill. €",31,"474,50 Mill. €","126,0 %",2014-02-01
5,,Tottenham Hotspur,Premier League,"276,50 Mill. €",24,"834,50 Mill. €",28,"558,00 Mill. €","201,8 %",2014-02-01
6,,Arsenal FC,Premier League,"372,00 Mill. €",30,"582,70 Mill. €",32,"210,70 Mill. €","56,6 %",2014-02-01
7,,Everton FC,Premier League,"174,10 Mill. €",27,"338,50 Mill. €",30,"164,40 Mill. €","94,4 %",2014-02-01
8,,West Ham United,Premier League,"106,25 Mill. €",30,"307,50 Mill. €",30,"201,25 Mill. €","189,4 %",2014-02-01
9,,Leicester City,Championship,"30,45 Mill. €",25,"303,00 Mill. €",30,"272,55 Mill. €","895,1 %",2014-02-01
10,,Southampton FC,Premier League,"108,75 Mill. €",20,"235,35 Mill. €",28,"126,60 Mill. €","116,4 %",2014-02-01
11,,Watford FC,Championship,"29,70 Mill. €",27,"189,50 Mill. €",36,"159,80 Mill. €","538,0 %",2014-02-01
12,,Crystal Palace,Premier League,"48,50 Mill. €",29,"181,33 Mill. €",25,"132,83 Mill. €","273,9 %",2014-02-01
13,,Newcastle United,Premier League,"143,00 Mill. €",25,"174,48 Mill. €",29,"31,48 Mill. €","22,0 %",2014-02-01
14,,Burnley FC,Championship,"24,18 Mill. €",21,"156,75 Mill. €",24,"132,58 Mill. €","548,4 %",2014-02-01
15,,Brighton & Hove Albion,Championship,"20,03 Mill. €",26,"154,10 Mill. €",30,"134,08 Mill. €","669,5 %",2014-02-01
16,,AFC Bournemouth,Championship,"14,65 Mill. €",29,"134,75 Mill. €",26,"120,10 Mill. €","819,8 %",2014-02-01
17,,Wolverhampton Wanderers,League One,"16,93 Mill. €",25,"117,30 Mill. €",32,"100,38 Mill. €","593,1 %",2014-02-01
18,,Huddersfield Town,Championship,"15,90 Mill. €",31,"117,10 Mill. €",31,"101,20 Mill. €","636,5 %",2014-02-01
19,,Fulham FC,Premier League,"86,30 Mill. €",28,"116,50 Mill. €",20,"30,20 Mill. €","35,0 %",2014-02-01
20,,Cardiff City,Premier League,"75,90 Mill. €",30,"56,40 Mill. €",32,"-19,50 Mill. €","-25,7 %",2014-02-01
 , ,Total value of all clubs, ,"3,04 Bill. €",522,"7,80 Bill. €  ",0,"4,76 Bill. €","156,7 %",2014-02-01
1,,Manchester City,Premier League,"435,00 Mill. €",25,"1,07 Bill. €",32,"633,50 Mill. €","145,6 %",2013-02-01
2,,Chelsea FC,Premier League,"386,75 Mill. €",24,"967,75 Mill. €",37,"581,00 Mill. €","150,2 %",2013-02-01
3,,Liverpool FC,Premier League,"240,50 Mill. €",23,"912,50 Mill. €",32,"672,00 Mill. €","279,4 %",2013-02-01
4,,Manchester United,Premier League,"420,50 Mill. €",25,"851,00 Mill. €",31,"430,50 Mill. €","102,4 %",2013-02-01
5,,Tottenham Hotspur,Premier League,"269,50 Mill. €",24,"834,50 Mill. €",28,"565,00 Mill. €","209,6 %",2013-02-01
6,,Arsenal FC,Premier League,"282,00 Mill. €",25,"582,70 Mill. €",32,"300,70 Mill. €","106,6 %",2013-02-01
7,,Everton FC,Premier League,"132,35 Mill. €",23,"338,50 Mill. €",30,"206,15 Mill. €","155,8 %",2013-02-01
8,,West Ham United,Premier League,"94,00 Mill. €",25,"307,50 Mill. €",30,"213,50 Mill. €","227,1 %",2013-02-01
9,,Leicester City,Championship,"27,60 Mill. €",25,"303,00 Mill. €",30,"275,40 Mill. €","997,8 %",2013-02-01
10,,Southampton FC,Premier League,"78,00 Mill. €",24,"235,35 Mill. €",28,"157,35 Mill. €","201,7 %",2013-02-01
11,,Watford FC,Championship,"19,85 Mill. €",31,"189,50 Mill. €",36,"169,65 Mill. €","854,7 %",2013-02-01
12,,Crystal Palace,Championship,"20,20 Mill. €",28,"181,33 Mill. €",25,"161,13 Mill. €","797,6 %",2013-02-01
13,,Newcastle United,Premier League,"179,00 Mill. €",31,"174,48 Mill. €",29,"-4,53 Mill. €","-2,5 %",2013-02-01
14,,Burnley FC,Championship,"20,23 Mill. €",28,"156,75 Mill. €",24,"136,53 Mill. €","675,0 %",2013-02-01
15,,Brighton & Hove Albion,Championship,"27,68 Mill. €",33,"154,10 Mill. €",30,"126,43 Mill. €","456,8 %",2013-02-01
16,,AFC Bournemouth,League One,"5,68 Mill. €",31,"134,75 Mill. €",26,"129,08 Mill. €","2,274,4 %",2013-02-01
17,,Wolverhampton Wanderers,Championship,"63,80 Mill. €",28,"117,30 Mill. €",32,"53,50 Mill. €","83,9 %",2013-02-01
18,,Huddersfield Town,Championship,"15,08 Mill. €",24,"117,10 Mill. €",31,"102,03 Mill. €","676,8 %",2013-02-01
19,,Fulham FC,Premier League,"82,55 Mill. €",28,"116,50 Mill. €",20,"33,95 Mill. €","41,1 %",2013-02-01
20,,Cardiff City,Championship,"34,90 Mill. €",28,"56,40 Mill. €",32,"21,50 Mill. €","61,6 %",2013-02-01
 , ,Total value of all clubs, ,"2,84 Bill. €",533,"7,80 Bill. €  ",0,"4,96 Bill. €","175,1 %",2013-02-01
1,,Manchester City,Premier League,"540,25 Mill. €",24,"1,07 Bill. €",32,"528,25 Mill. €","97,8 %",2017-02-01
2,,Chelsea FC,Premier League,"478,80 Mill. €",26,"967,75 Mill. €",37,"488,95 Mill. €","102,1 %",2017-02-01
3,,Liverpool FC,Premier League,"376,70 Mill. €",27,"912,50 Mill. €",32,"535,80 Mill. €","142,2 %",2017-02-01
4,,Manchester United,Premier League,"495,00 Mill. €",24,"851,00 Mill. €",31,"356,00 Mill. €","71,9 %",2017-02-01
5,,Tottenham Hotspur,Premier League,"370,00 Mill. €",24,"834,50 Mill. €",28,"464,50 Mill. €","125,5 %",2017-02-01
6,,Arsenal FC,Premier League,"489,50 Mill. €",28,"582,70 Mill. €",32,"93,20 Mill. €","19,0 %",2017-02-01
7,,Everton FC,Premier League,"244,85 Mill. €",26,"338,50 Mill. €",30,"93,65 Mill. €","38,2 %",2017-02-01
8,,West Ham United,Premier League,"208,40 Mill. €",27,"307,50 Mill. €",30,"99,10 Mill. €","47,6 %",2017-02-01
9,,Leicester City,Premier League,"212,30 Mill. €",25,"303,00 Mill. €",30,"90,70 Mill. €","42,7 %",2017-02-01
10,,Southampton FC,Premier League,"215,00 Mill. €",28,"235,35 Mill. €",28,"20,35 Mill. €","9,5 %",2017-02-01
11,,Watford FC,Premier League,"132,00 Mill. €",27,"189,50 Mill. €",36,"57,50 Mill. €","43,6 %",2017-02-01
12,,Crystal Palace,Premier League,"178,75 Mill. €",27,"181,33 Mill. €",25,"2,58 Mill. €","1,4 %",2017-02-01
13,,Newcastle United,Championship,"131,60 Mill. €",29,"174,48 Mill. €",29,"42,88 Mill. €","32,6 %",2017-02-01
14,,Burnley FC,Premier League,"77,50 Mill. €",24,"156,75 Mill. €",24,"79,25 Mill. €","102,3 %",2017-02-01
15,,Brighton & Hove Albion,Championship,"45,45 Mill. €",26,"154,10 Mill. €",30,"108,65 Mill. €","239,1 %",2017-02-01
16,,AFC Bournemouth,Premier League,"116,65 Mill. €",29,"134,75 Mill. €",26,"18,10 Mill. €","15,5 %",2017-02-01
17,,Wolverhampton Wanderers,Championship,"44,45 Mill. €",27,"117,30 Mill. €",32,"72,85 Mill. €","163,9 %",2017-02-01
18,,Huddersfield Town,Championship,"19,55 Mill. €",25,"117,10 Mill. €",31,"97,55 Mill. €","499,0 %",2017-02-01
19,,Fulham FC,Championship,"49,25 Mill. €",23,"116,50 Mill. €",20,"67,25 Mill. €","136,5 %",2017-02-01
20,,Cardiff City,Championship,"36,30 Mill. €",26,"56,40 Mill. €",32,"20,10 Mill. €","55,4 %",2017-02-01
 , ,Total value of all clubs, ,"4,46 Bill. €",522,"7,80 Bill. €  ",0,"3,34 Bill. €","74,8 %",2017-02-01
1,,Manchester City,Premier League,"807,50 Mill. €",22,"1,07 Bill. €",32,"261,00 Mill. €","32,3 %",2018-02-01
2,,Chelsea FC,Premier League,"695,75 Mill. €",24,"967,75 Mill. €",37,"272,00 Mill. €","39,1 %",2018-02-01
3,,Liverpool FC,Premier League,"551,00 Mill. €",26,"912,50 Mill. €",32,"361,50 Mill. €","65,6 %",2018-02-01
4,,Manchester United,Premier League,"741,50 Mill. €",27,"851,00 Mill. €",31,"109,50 Mill. €","14,8 %",2018-02-01
5,,Tottenham Hotspur,Premier League,"706,00 Mill. €",24,"834,50 Mill. €",28,"128,50 Mill. €","18,2 %",2018-02-01
6,,Arsenal FC,Premier League,"492,45 Mill. €",24,"582,70 Mill. €",32,"90,25 Mill. €","18,3 %",2018-02-01
7,,Everton FC,Premier League,"333,25 Mill. €",29,"338,50 Mill. €",30,"5,25 Mill. €","1,6 %",2018-02-01
8,,West Ham United,Premier League,"215,00 Mill. €",24,"307,50 Mill. €",30,"92,50 Mill. €","43,0 %",2018-02-01
9,,Leicester City,Premier League,"237,00 Mill. €",25,"303,00 Mill. €",30,"66,00 Mill. €","27,8 %",2018-02-01
10,,Southampton FC,Premier League,"235,60 Mill. €",26,"235,35 Mill. €",28,-250 Th. €,"-0,1 %",2018-02-01
11,,Watford FC,Premier League,"187,50 Mill. €",31,"189,50 Mill. €",36,"2,00 Mill. €","1,1 %",2018-02-01
12,,Crystal Palace,Premier League,"189,45 Mill. €",27,"181,33 Mill. €",25,"-8,13 Mill. €","-4,3 %",2018-02-01
13,,Newcastle United,Premier League,"147,15 Mill. €",27,"174,48 Mill. €",29,"27,33 Mill. €","18,6 %",2018-02-01
14,,Burnley FC,Premier League,"127,10 Mill. €",28,"156,75 Mill. €",24,"29,65 Mill. €","23,3 %",2018-02-01
15,,Brighton & Hove Albion,Premier League,"116,00 Mill. €",27,"154,10 Mill. €",30,"38,10 Mill. €","32,8 %",2018-02-01
16,,AFC Bournemouth,Premier League,"123,75 Mill. €",27,"134,75 Mill. €",26,"11,00 Mill. €","8,9 %",2018-02-01
17,,Wolverhampton Wanderers,Championship,"72,60 Mill. €",25,"117,30 Mill. €",32,"44,70 Mill. €","61,6 %",2018-02-01
18,,Huddersfield Town,Premier League,"82,25 Mill. €",27,"117,10 Mill. €",31,"34,85 Mill. €","42,4 %",2018-02-01
19,,Fulham FC,Championship,"69,75 Mill. €",22,"116,50 Mill. €",20,"46,75 Mill. €","67,0 %",2018-02-01
20,,Cardiff City,Championship,"49,20 Mill. €",32,"56,40 Mill. €",32,"7,20 Mill. €","14,6 %",2018-02-01
 , ,Total value of all clubs, ,"6,18 Bill. €",524,"7,80 Bill. €  ",0,"1,62 Bill. €","26,2 %",2018-02-01
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2010-03-01
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2010-03-01
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2010-03-01
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2010-03-01
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2010-03-01
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2010-03-01
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2010-03-01
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2010-03-01
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2010-03-01
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2010-03-01
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2010-03-01
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2010-03-01
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2010-03-01
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2010-03-01
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2010-03-01
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2010-03-01
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2010-03-01
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2010-03-01
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2010-03-01
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2010-03-01
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2010-03-01
1,,Manchester City,Premier League,"366,75 Mill. €",25,"1,07 Bill. €",32,"701,75 Mill. €","191,3 %",2011-03-01
2,,Chelsea FC,Premier League,"408,50 Mill. €",22,"967,75 Mill. €",37,"559,25 Mill. €","136,9 %",2011-03-01
3,,Liverpool FC,Premier League,"241,50 Mill. €",23,"912,50 Mill. €",32,"671,00 Mill. €","277,8 %",2011-03-01
4,,Manchester United,Premier League,"374,70 Mill. €",28,"851,00 Mill. €",31,"476,30 Mill. €","127,1 %",2011-03-01
5,,Tottenham Hotspur,Premier League,"283,10 Mill. €",28,"834,50 Mill. €",28,"551,40 Mill. €","194,8 %",2011-03-01
6,,Arsenal FC,Premier League,"308,50 Mill. €",23,"582,70 Mill. €",32,"274,20 Mill. €","88,9 %",2011-03-01
7,,Everton FC,Premier League,"158,00 Mill. €",19,"338,50 Mill. €",30,"180,50 Mill. €","114,2 %",2011-03-01
8,,West Ham United,Premier League,"126,50 Mill. €",31,"307,50 Mill. €",30,"181,00 Mill. €","143,1 %",2011-03-01
9,,Leicester City,Championship,"37,80 Mill. €",29,"303,00 Mill. €",30,"265,20 Mill. €","701,6 %",2011-03-01
10,,Southampton FC,League One,"17,03 Mill. €",29,"235,35 Mill. €",28,"218,33 Mill. €","1,282,4 %",2011-03-01
11,,Watford FC,Championship,"9,50 Mill. €",24,"189,50 Mill. €",36,"180,00 Mill. €","1,894,7 %",2011-03-01
12,,Crystal Palace,Championship,"19,65 Mill. €",30,"181,33 Mill. €",25,"161,68 Mill. €","822,8 %",2011-03-01
